user_id,age,occupation,gender
43990,21,executive/managerial,M
26703,31,scientist,M
22919,31,college/grad student,M
45945,31,sales/marketing,M
23337,33,self-employed,M
45406,28,sales/marketing,M
33265,33,college/grad student,M
37100,25,college/grad student,M
59124,28,artist,M
3880,25,scientist,M
4650,29,writer,F
55096,30,sales/marketing,M
40168,31,homemaker,M
47813,26,college/grad student,M
24726,26,sales/marketing,M
32881,32,sales/marketing,F
39192,37,executive/managerial,M
16184,29,college/grad student,M
59211,29,tradesman/craftsman,M
16830,31,sales/marketing,M
21271,33,executive/managerial,M
25212,31,executive/managerial,M
37949,34,college/grad student,M
7653,25,sales/marketing,M
34227,31,executive/managerial,M
6301,32,college/grad student,F
62267,25,college/grad student,M
43229,18,artist,M
60188,27,sales/marketing,M
44806,26,other or not specified,M
25395,32,college/grad student,M
40757,33,other or not specified,M
31472,29,sales/marketing,M
38811,26,executive/managerial,M
50817,30,sales/marketing,M
58077,31,executive/managerial,M
27433,25,college/grad student,F
48176,30,executive/managerial,M
34327,26,college/grad student,M
61107,33,artist,F
65215,32,sales/marketing,M
52002,26,lawyer,M
54837,26,executive/managerial,M
11601,18,K-12 student,M
44234,25,college/grad student,M
19202,23,clerical/admin,M
5901,28,tradesman/craftsman,M
43428,32,executive/managerial,M
3208,29,artist,M
17758,25,sales/marketing,F
42845,26,academic/educator,F
8669,28,college/grad student,M
40216,22,sales/marketing,F
29443,25,executive/managerial,M
32392,31,other or not specified,M
22993,25,executive/managerial,M
7489,19,self-employed,M
54597,24,college/grad student,M
3188,28,tradesman/craftsman,M
4572,33,academic/educator,M
17734,30,sales/marketing,F
21345,29,other or not specified,F
11976,26,college/grad student,M
24144,24,college/grad student,M
30765,34,college/grad student,M
40242,34,college/grad student,M
33703,26,college/grad student,F
38115,34,other or not specified,M
39587,20,college/grad student,M
24050,31,retired,F
52799,34,scientist,F
21465,34,sales/marketing,M
28844,27,other or not specified,M
44831,18,college/grad student,M
36955,33,self-employed,F
11263,37,sales/marketing,M
83,27,other or not specified,M
47834,32,other or not specified,M
34878,18,K-12 student,M
40579,29,college/grad student,M
9616,27,executive/managerial,M
4904,26,college/grad student,F
16828,27,self-employed,M
19680,32,college/grad student,M
32424,34,scientist,M
26804,25,self-employed,M
23354,26,scientist,M
13938,19,sales/marketing,M
28223,31,self-employed,F
34261,30,executive/managerial,M
33747,26,college/grad student,F
64789,33,self-employed,F
6025,26,executive/managerial,M
17066,27,college/grad student,M
57723,23,sales/marketing,M
56376,27,executive/managerial,M
28954,31,other or not specified,M
41939,27,scientist,M
48866,28,college/grad student,M
6675,27,scientist,M
43023,30,artist,M
33054,49,clerical/admin,F
12635,31,college/grad student,F
59584,30,sales/marketing,M
8536,30,sales/marketing,M
56256,28,executive/managerial,M
382,33,other or not specified,M
45828,29,self-employed,M
3666,29,college/grad student,M
57231,33,college/grad student,M
25225,25,scientist,F
61061,27,sales/marketing,M
49211,30,executive/managerial,M
41026,31,scientist,M
25892,27,executive/managerial,M
32606,32,executive/managerial,M
57224,26,college/grad student,F
9183,42,self-employed,M
22963,31,sales/marketing,M
61271,28,executive/managerial,M
58581,18,K-12 student,F
25702,26,scientist,M
28461,32,other or not specified,M
21703,27,college/grad student,M
38377,29,college/grad student,M
11586,33,sales/marketing,M
49571,29,college/grad student,M
46401,31,programmer,M
60967,43,academic/educator,F
52033,27,other or not specified,F
11633,30,academic/educator,F
1058,27,scientist,M
42344,26,executive/managerial,M
48528,31,homemaker,F
14410,78,retired,F
56537,33,other or not specified,M
23964,28,sales/marketing,M
7955,28,college/grad student,M
55989,27,self-employed,M
34139,30,college/grad student,M
65299,31,college/grad student,M
54558,27,college/grad student,M
31751,34,scientist,M
44951,26,college/grad student,M
17490,31,executive/managerial,M
21066,29,programmer,M
19881,34,sales/marketing,M
33700,27,self-employed,M
24896,27,academic/educator,F
26628,25,college/grad student,F
52403,30,college/grad student,M
22467,27,college/grad student,F
20833,28,college/grad student,M
13464,35,other or not specified,M
60020,30,clerical/admin,M
13693,34,college/grad student,M
38341,29,college/grad student,M
33376,30,sales/marketing,M
41452,24,scientist,M
23352,20,college/grad student,M
48778,28,technician/engineer,M
31596,28,academic/educator,F
42776,33,college/grad student,M
21494,27,college/grad student,M
56020,33,sales/marketing,M
58223,25,programmer,M
60845,33,college/grad student,M
53856,26,college/grad student,M
23095,28,artist,F
41988,34,sales/marketing,M
4033,30,sales/marketing,M
14141,39,sales/marketing,M
43598,34,executive/managerial,M
34120,22,sales/marketing,M
39806,26,self-employed,M
63065,29,other or not specified,M
35512,25,college/grad student,M
21278,22,sales/marketing,F
35338,31,college/grad student,F
15210,30,college/grad student,M
54486,24,sales/marketing,M
39203,32,college/grad student,F
32914,32,K-12 student,M
17835,26,scientist,M
34855,14,self-employed,F
43160,43,executive/managerial,M
40070,34,sales/marketing,M
52597,26,sales/marketing,M
13026,30,college/grad student,M
16999,32,college/grad student,M
3184,29,sales/marketing,M
44389,85,academic/educator,F
5546,17,artist,M
57089,30,executive/managerial,M
52495,22,self-employed,F
49490,28,sales/marketing,M
54806,30,executive/managerial,M
43486,29,college/grad student,M
15825,25,artist,M
57320,34,executive/managerial,M
18059,26,sales/marketing,M
35003,33,academic/educator,M
53206,26,retired,F
9552,32,college/grad student,F
40606,29,executive/managerial,M
48178,31,scientist,F
38677,32,other or not specified,M
59112,33,self-employed,M
20901,34,homemaker,F
4843,32,executive/managerial,M
51567,28,college/grad student,M
48369,29,college/grad student,M
44047,32,college/grad student,F
753,26,college/grad student,M
53617,25,sales/marketing,F
7689,25,sales/marketing,M
37448,31,academic/educator,F
46926,19,scientist,M
16436,30,college/grad student,M
4804,18,K-12 student,M
25215,34,scientist,F
25442,32,executive/managerial,M
49691,36,self-employed,F
52347,21,scientist,M
2953,30,retired,M
47907,34,executive/managerial,M
60221,28,executive/managerial,M
62196,13,K-12 student,F
888,39,academic/educator,M
42756,33,lawyer,M
5947,27,other or not specified,M
24006,31,customer service,M
15687,48,executive/managerial,F
36905,30,sales/marketing,M
6007,18,sales/marketing,F
19836,18,sales/marketing,M
23642,28,college/grad student,M
10664,31,college/grad student,M
25794,34,other or not specified,M
26777,25,executive/managerial,M
28076,31,self-employed,M
60218,30,tradesman/craftsman,M
284,27,executive/managerial,M
59047,28,clerical/admin,M
64265,31,academic/educator,M
30709,18,self-employed,F
2029,33,sales/marketing,M
55774,35,programmer,M
12677,32,executive/managerial,M
17467,28,executive/managerial,M
11037,33,college/grad student,M
46195,26,academic/educator,F
47487,32,college/grad student,M
55929,32,customer service,M
4419,32,other or not specified,M
61899,20,sales/marketing,M
22107,30,homemaker,M
45570,33,other or not specified,M
11782,30,sales/marketing,M
9152,32,college/grad student,M
48996,29,executive/managerial,M
16033,43,executive/managerial,M
20426,29,homemaker,M
43154,30,scientist,M
64030,33,technician/engineer,M
27449,19,homemaker,M
21722,29,executive/managerial,M
35024,33,sales/marketing,F
13242,25,college/grad student,M
57284,24,college/grad student,M
8981,29,executive/managerial,M
60455,29,tradesman/craftsman,M
29958,25,college/grad student,M
57960,25,unemployed,M
9285,34,executive/managerial,M
57401,25,scientist,M
25864,67,retired,M
8842,30,executive/managerial,M
12361,34,executive/managerial,M
63546,19,sales/marketing,M
58419,27,scientist,M
50042,33,scientist,M
50398,31,sales/marketing,M
6706,33,college/grad student,M
30708,27,technician/engineer,F
41652,29,executive/managerial,M
43564,32,executive/managerial,M
13327,29,college/grad student,M
11452,28,college/grad student,M
44866,26,K-12 student,M
52677,32,college/grad student,M
41736,33,homemaker,F
24799,34,other or not specified,M
48208,32,academic/educator,M
4279,23,scientist,M
47901,24,sales/marketing,M
26486,32,other or not specified,M
769,18,K-12 student,M
61192,25,college/grad student,M
3693,33,scientist,M
144,26,executive/managerial,M
54381,27,college/grad student,F
42589,34,college/grad student,M
37842,27,artist,M
24297,36,executive/managerial,M
31752,28,other or not specified,F
793,38,scientist,F
46173,34,college/grad student,M
9846,25,college/grad student,F
48430,27,college/grad student,M
54878,52,doctor/health care,M
27746,31,scientist,M
65273,39,retired,F
34213,23,college/grad student,M
20990,28,college/grad student,M
49714,34,college/grad student,F
12111,29,self-employed,M
18876,25,college/grad student,F
51116,29,scientist,M
1153,26,doctor/health care,M
46,30,college/grad student,M
65435,25,tradesman/craftsman,M
40513,27,executive/managerial,M
60199,33,college/grad student,M
30023,28,sales/marketing,F
11580,26,sales/marketing,M
45385,27,scientist,M
35993,33,lawyer,M
16753,25,sales/marketing,M
21812,28,college/grad student,M
18873,29,college/grad student,F
27622,32,college/grad student,M
48860,30,sales/marketing,M
28922,29,academic/educator,M
2668,21,self-employed,M
42867,33,sales/marketing,M
5065,27,sales/marketing,M
34829,27,scientist,M
33740,23,artist,M
19706,25,sales/marketing,M
26097,26,programmer,M
48903,29,homemaker,F
9296,29,executive/managerial,F
1525,24,sales/marketing,M
22968,30,scientist,M
56693,26,clerical/admin,M
34220,29,other or not specified,M
24933,21,sales/marketing,M
34500,18,academic/educator,M
65408,33,scientist,F
41048,25,sales/marketing,M
15029,32,sales/marketing,M
30057,25,homemaker,F
32532,39,academic/educator,F
18887,28,scientist,M
23018,16,K-12 student,M
20331,26,other or not specified,M
7621,30,clerical/admin,M
58529,18,K-12 student,M
54850,28,executive/managerial,M
33349,38,sales/marketing,M
62924,26,executive/managerial,F
59273,31,executive/managerial,M
14941,26,sales/marketing,M
35150,28,sales/marketing,M
42297,29,executive/managerial,F
16191,25,other or not specified,F
16912,52,clerical/admin,F
28453,26,other or not specified,M
30920,30,college/grad student,M
24959,25,college/grad student,M
37290,27,academic/educator,M
7546,18,sales/marketing,M
58868,29,other or not specified,M
10967,27,technician/engineer,M
40314,33,executive/managerial,M
40408,29,college/grad student,F
9077,28,sales/marketing,M
42684,30,academic/educator,F
47650,31,college/grad student,M
42181,32,executive/managerial,M
6796,27,college/grad student,M
58901,32,other or not specified,M
6968,28,college/grad student,M
56707,28,sales/marketing,M
57900,29,academic/educator,M
59190,33,technician/engineer,M
5649,30,college/grad student,F
52596,28,executive/managerial,M
48030,28,academic/educator,M
63981,33,scientist,M
20437,30,other or not specified,M
6808,46,academic/educator,F
31328,39,sales/marketing,M
5364,27,executive/managerial,M
27493,27,technician/engineer,M
38762,34,scientist,M
34356,33,homemaker,F
21020,32,sales/marketing,M
11307,37,executive/managerial,M
11399,27,sales/marketing,F
45351,29,executive/managerial,M
20145,28,scientist,M
18728,25,K-12 student,M
51053,30,college/grad student,M
61718,25,sales/marketing,M
17457,34,college/grad student,M
17510,30,sales/marketing,M
22947,31,executive/managerial,M
24722,34,college/grad student,M
17014,18,sales/marketing,F
18109,25,college/grad student,M
29038,29,college/grad student,M
41407,31,tradesman/craftsman,M
39598,28,college/grad student,M
50293,18,sales/marketing,M
22188,18,sales/marketing,M
62981,54,clerical/admin,F
10832,31,artist,F
26419,33,technician/engineer,M
19123,43,technician/engineer,M
16982,32,college/grad student,M
39081,28,executive/managerial,M
26810,29,scientist,M
20917,38,college/grad student,F
33441,25,K-12 student,M
3744,33,executive/managerial,M
6743,24,sales/marketing,M
56610,25,college/grad student,F
64649,33,college/grad student,M
26653,30,academic/educator,M
14781,25,college/grad student,M
64412,30,college/grad student,M
54814,68,artist,F
21112,25,college/grad student,M
65530,27,sales/marketing,M
47998,33,college/grad student,M
11377,32,executive/managerial,M
4180,28,retired,F
39243,34,sales/marketing,M
961,25,college/grad student,M
58770,26,college/grad student,M
43142,30,executive/managerial,M
41929,41,clerical/admin,M
26354,30,scientist,M
2235,26,college/grad student,M
50440,33,retired,M
31140,33,K-12 student,M
18279,33,executive/managerial,M
7167,33,college/grad student,M
1641,30,self-employed,M
35580,18,K-12 student,M
24519,26,customer service,M
29259,30,clerical/admin,M
24952,40,sales/marketing,M
41373,31,technician/engineer,M
48948,33,college/grad student,F
33413,25,retired,F
46844,28,sales/marketing,M
45361,28,scientist,M
35212,32,college/grad student,M
19289,18,sales/marketing,M
25494,25,executive/managerial,M
36203,25,executive/managerial,M
41454,19,sales/marketing,M
48492,30,scientist,M
22524,21,sales/marketing,M
51665,27,college/grad student,M
12903,26,executive/managerial,M
12700,25,artist,M
26121,27,executive/managerial,M
10780,42,academic/educator,M
10306,34,college/grad student,M
38202,34,lawyer,F
33565,26,clerical/admin,M
55930,30,college/grad student,M
54235,33,programmer,M
30297,34,college/grad student,M
63019,26,homemaker,M
31348,27,customer service,M
31655,30,academic/educator,F
63865,31,executive/managerial,M
14899,34,executive/managerial,M
44643,30,sales/marketing,M
5601,20,sales/marketing,M
9303,34,executive/managerial,M
65272,27,college/grad student,F
22692,34,programmer,M
13264,28,sales/marketing,M
41464,28,sales/marketing,M
62106,39,self-employed,F
28825,65,retired,F
49342,26,self-employed,M
61423,29,self-employed,M
10124,26,college/grad student,M
27925,33,college/grad student,M
37539,32,executive/managerial,M
48995,37,scientist,M
45190,32,executive/managerial,M
53359,29,college/grad student,F
11763,29,other or not specified,F
30688,28,sales/marketing,M
40464,29,sales/marketing,F
60689,20,sales/marketing,M
2394,33,scientist,M
21687,20,technician/engineer,M
9823,26,executive/managerial,M
32037,27,other or not specified,M
11102,30,college/grad student,M
2217,22,sales/marketing,M
20119,34,sales/marketing,M
42817,31,academic/educator,M
9068,23,sales/marketing,M
46595,29,college/grad student,F
